id,size,type,slm1_only_l1_option,ranking_time,ranking_time_only,total_time,has_answer,answer_size,timeout,l1size,l2size,l3size
0,10,all2,True,2204426353,236572019,10500173783,False,0,0,19004.0,10.0,
0,30,all2,True,2284365986,250042755,10519900005,False,0,0,19004.0,30.0,
0,50,all2,True,2283092161,255565032,10711838533,True,2,0,19004.0,49.0,
0,75,all2,True,2199116486,267215390,10639506836,True,2,0,19004.0,73.0,
0,100,all2,True,2268425780,271172160,10594829276,True,2,0,19004.0,98.0,
0,150,all2,True,2272920982,281587719,10610205008,True,2,0,19004.0,148.0,
0,200,all2,True,2296305197,293149155,10694360977,True,2,0,19004.0,198.0,
0,300,all2,True,2407980413,444974015,10737942218,True,2,0,19004.0,298.0,
0,400,all2,True,2616844451,583193901,10999631322,True,2,0,19004.0,398.0,
0,500,all2,True,2837118054,812528802,11192003014,True,2,0,19004.0,498.0,
0,750,all2,True,3108009439,1107569623,11366594400,True,2,0,19004.0,748.0,
0,10,all2,False,2193062012,243323007,10348457223,False,0,0,19004.0,10.0,
0,30,all2,False,2231908922,252327288,10647817795,False,0,0,19004.0,30.0,
0,50,all2,False,2215312561,254420357,10474793369,True,2,0,19004.0,49.0,
0,75,all2,False,2219362514,257499112,10524946457,True,2,0,19004.0,73.0,
0,100,all2,False,2257573998,276096105,10648993362,True,2,0,19004.0,98.0,
0,150,all2,False,2252818902,267274956,10618232001,True,2,0,19004.0,148.0,
0,200,all2,False,2297968062,306648667,10617366018,True,2,0,19004.0,198.0,
0,300,all2,False,2448699407,444307421,10842172088,True,2,0,19004.0,298.0,
0,400,all2,False,2634372610,585362480,10904922687,True,2,0,19004.0,398.0,
0,500,all2,False,2824114507,821374389,11214610476,True,2,0,19004.0,498.0,
0,750,all2,False,3365533628,1240433876,11632224178,True,2,0,19004.0,748.0,
0,10,all3,True,2187837433,245084194,10569544528,False,0,0,19004.0,10.0,10.0
0,30,all3,True,2362612623,387546320,10649162956,False,0,0,19004.0,30.0,30.0
0,50,all3,True,2698041264,700447374,11178580130,True,2,0,19004.0,49.0,49.0
0,75,all3,True,3197352536,1154965914,11489809326,True,2,0,19004.0,73.0,73.0
0,100,all3,True,3880959312,1815002433,12337918257,False,0,0,19004.0,98.0,98.0
0,150,all3,True,6334340180,3873726926,14642196587,True,2,0,19004.0,148.0,148.0
0,200,all3,True,11161240235,8520576989,19544416372,True,2,0,19004.0,198.0,198.0
0,300,all3,True,39701560041,33409163662,47916246237,True,2,0,19004.0,298.0,298.0
0,400,all3,True,137297909141,0,145624309330,False,0,0,,,
0,500,all3,True,136586951788,0,144885641465,False,0,0,,,
0,750,all3,True,134927369510,0,143427557673,False,0,0,,,
0,10,all3,False,2249182680,247764793,10543858844,False,0,0,19004.0,10.0,10.0
0,30,all3,False,2462005205,405098531,10806021865,False,0,0,19004.0,30.0,30.0
0,50,all3,False,2675841495,645452098,11201235613,True,2,0,19004.0,49.0,40.0
0,75,all3,False,2978229806,1049023776,11368985056,True,2,0,19004.0,73.0,46.0
0,100,all3,False,3262857188,1253487358,11930591349,False,0,0,19004.0,98.0,48.0
0,150,all3,False,4121181955,2033108693,12453001985,True,2,0,19004.0,148.0,56.0
0,200,all3,False,5135288350,2932727582,13498450942,True,2,0,19004.0,198.0,56.0
0,300,all3,False,8130922747,5582176850,16586938842,True,2,0,19004.0,298.0,57.0
0,400,all3,False,12765892812,10026465256,21064888927,True,2,0,19004.0,398.0,60.0
0,500,all3,False,19209569223,16106615899,27625207584,True,2,0,19004.0,498.0,60.0
0,750,all3,False,51466149677,39696440386,59801317113,True,2,0,19004.0,748.0,62.0
1,10,all2,True,1533947736,177436977,8628512113,True,3,0,10548.0,10.0,
1,30,all2,True,1526388220,185048709,8579299323,True,3,0,10548.0,30.0,
1,50,all2,True,1607063252,197813687,8689430149,True,3,0,10548.0,50.0,
1,75,all2,True,1568528200,202257730,8709090326,True,3,0,10548.0,75.0,
1,100,all2,True,1575856396,218518212,8944159435,True,3,0,10548.0,100.0,
1,150,all2,True,1675914944,308328511,8741709179,True,3,0,10548.0,149.0,
1,200,all2,True,1707219008,372615220,8811997987,True,3,0,10548.0,199.0,
1,300,all2,True,1875206948,527876725,8994699332,True,3,0,10548.0,298.0,
1,400,all2,True,2023423416,660392876,9130692368,True,3,0,10548.0,398.0,
1,500,all2,True,2156358547,762155843,9364552852,True,3,0,10548.0,498.0,
1,750,all2,True,2124210780,782583975,9209927392,True,3,0,10548.0,748.0,
1,10,all2,False,1546221993,174881124,8755748332,True,3,0,10548.0,10.0,
1,30,all2,False,1548246287,201990268,8789133300,True,3,0,10548.0,30.0,
1,50,all2,False,1567898451,199062741,8681036174,True,3,0,10548.0,50.0,
1,75,all2,False,1547987767,207359437,8741543962,True,3,0,10548.0,75.0,
1,100,all2,False,1566028783,216605360,8665212586,True,3,0,10548.0,100.0,
1,150,all2,False,1616131589,307611194,8889244205,True,3,0,10548.0,149.0,
1,200,all2,False,1699951204,370075605,8843399507,True,3,0,10548.0,199.0,
1,300,all2,False,1900155559,557421562,8992872950,True,3,0,10548.0,298.0,
1,400,all2,False,2033679992,671379282,9215465934,True,3,0,10548.0,398.0,
1,500,all2,False,2122475478,720385505,9258292845,True,3,0,10548.0,498.0,
1,750,all2,False,2163777674,802035212,9278449890,True,3,0,10548.0,748.0,
1,10,all3,True,1505059423,193476157,8561041138,True,3,0,10548.0,10.0,10.0
1,30,all3,True,1698612756,367785434,8805880913,True,3,0,10548.0,30.0,30.0
1,50,all3,True,2112670431,740991094,9131010305,True,3,0,10548.0,50.0,50.0
1,75,all3,True,2732968584,1357249083,10002747497,True,3,0,10548.0,75.0,75.0
1,100,all3,True,3604847693,2201597456,10709023584,True,3,0,10548.0,100.0,100.0
1,150,all3,True,6063890783,4353064385,13163273498,True,3,0,10548.0,149.0,149.0
1,200,all3,True,11182117004,9047219721,18291357584,True,3,0,10548.0,199.0,199.0
1,300,all3,True,41071528258,35018039306,48207487669,True,3,0,10548.0,298.0,298.0
1,400,all3,True,157928369146,0,165219748236,False,0,0,,,
1,500,all3,True,135250345524,0,142404001902,False,0,0,,,
1,750,all3,True,150084814884,0,157474953213,False,0,0,,,
1,10,all3,False,1573037656,196640204,8685406183,True,3,0,10548.0,10.0,8.0
1,30,all3,False,1723473476,342267283,8831967550,True,3,0,10548.0,30.0,21.0
1,50,all3,False,1734112254,405480775,8831428526,True,3,0,10548.0,50.0,14.0
1,75,all3,False,2426904735,1070180344,9708312280,True,3,0,10548.0,75.0,37.0
1,100,all3,False,2832650733,1473923311,10035280065,True,3,0,10548.0,100.0,41.0
1,150,all3,False,4778067791,3064516122,11889930482,True,3,0,10548.0,149.0,90.0
1,200,all3,False,8394276068,6464839222,15514287642,True,3,0,10548.0,199.0,139.0
1,300,all3,False,22817233842,20241951919,29915613155,True,3,0,10548.0,298.0,194.0
1,400,all3,False,46755487914,41328338187,54119037738,True,3,0,10548.0,398.0,194.0
1,500,all3,False,133483117306,0,140658547740,False,0,0,,,
1,750,all3,False,141869610984,0,149055739184,False,0,0,,,
2,10,all2,True,13916025806,243241207,24362493415,False,0,0,26218.0,10.0,
2,30,all2,True,13952582229,261253828,24320663363,True,2,0,26218.0,30.0,
2,50,all2,True,9455832996,272319543,19978433209,True,6,0,26218.0,50.0,
2,75,all2,True,13641767696,293112286,24122594869,False,0,0,26218.0,75.0,
2,100,all2,True,13981225277,285824917,24534581026,False,0,0,26218.0,100.0,
2,150,all2,True,14599086887,312340690,25222617968,False,0,0,26218.0,150.0,
2,200,all2,True,14212686255,398519285,24763300868,False,0,0,26218.0,200.0,
2,300,all2,True,14081136492,480878673,24592267503,False,0,0,26218.0,300.0,
2,400,all2,True,14050949371,598406089,24499595230,False,0,0,26218.0,400.0,
2,500,all2,True,14123594543,619915457,24687082210,False,0,0,26218.0,500.0,
2,750,all2,True,14193103652,676339842,24890983550,False,0,0,26218.0,738.0,
2,10,all2,False,13743982422,235607840,24022580163,False,0,0,26218.0,10.0,
2,30,all2,False,13618413616,263606586,24120182617,True,2,0,26218.0,30.0,
2,50,all2,False,13856998292,265274657,24397131996,True,6,0,26218.0,50.0,
2,75,all2,False,13951867032,259669900,24457177665,False,0,0,26218.0,75.0,
2,100,all2,False,13907262352,277171654,24461185406,False,0,0,26218.0,100.0,
2,150,all2,False,13890897991,312130300,24671767252,False,0,0,26218.0,150.0,
2,200,all2,False,13781736413,332820363,24449096040,False,0,0,26218.0,200.0,
2,300,all2,False,13936118167,466759660,24446742327,False,0,0,26218.0,300.0,
2,400,all2,False,14589583150,583576181,25074016625,False,0,0,26218.0,400.0,
2,500,all2,False,14317647964,657207334,24690702410,False,0,0,26218.0,500.0,
2,750,all2,False,14638796239,644860095,25130164328,False,0,0,26218.0,738.0,
2,10,all3,True,14381467279,274795616,24853754049,False,0,0,26218.0,10.0,10.0
2,30,all3,True,14549918617,400832659,25144507221,False,0,0,26218.0,30.0,30.0
2,50,all3,True,14251675770,705468367,24755441923,False,0,0,26218.0,50.0,50.0
2,75,all3,True,14855079619,1175148700,25629773765,False,0,0,26218.0,75.0,75.0
2,100,all3,True,15188459887,1711452273,26037267423,False,0,0,26218.0,100.0,100.0
2,150,all3,True,18249325632,4204590127,29140475245,False,0,0,26218.0,150.0,150.0
2,200,all3,True,23146873287,8597626650,33987004330,False,0,0,26218.0,200.0,200.0
2,300,all3,True,50370243210,32492365562,61222043747,False,0,0,26218.0,300.0,300.0
2,400,all3,True,131828510074,0,142334689086,False,0,0,,,
2,500,all3,True,134066625197,0,144624474729,False,0,0,,,
2,750,all3,True,135859532502,0,146413330585,False,0,0,,,
2,10,all3,False,14068811529,246295499,24444556148,False,0,0,26218.0,10.0,5.0
2,30,all3,False,14414659499,327169390,24911848340,True,3,0,26218.0,30.0,9.0
2,50,all3,False,14058695917,555177248,24720548988,True,3,0,26218.0,50.0,27.0
2,75,all3,False,14730082579,936126594,25328960402,True,3,0,26218.0,75.0,38.0
2,100,all3,False,14735451950,1358306986,25351145807,True,3,0,26218.0,100.0,62.0
2,150,all3,False,16415698820,2500398828,26971044429,True,3,0,26218.0,150.0,86.0
2,200,all3,False,19896440377,5588595839,30539538935,True,3,0,26218.0,200.0,129.0
2,300,all3,False,55605616491,37983741763,66188650386,True,3,0,26218.0,300.0,229.0
2,400,all3,False,134387305205,0,145055282364,False,0,0,,,
2,500,all3,False,143913948690,0,154459019965,False,0,0,,,
2,750,all3,False,143692800259,0,154322298703,False,0,0,,,
3,10,all2,True,3110176039,220962438,11908879597,True,1,0,19573.0,10.0,
3,30,all2,True,3126033091,211933438,11966187676,True,1,0,19573.0,30.0,
3,50,all2,True,3082472158,213367716,11991041749,True,1,0,19573.0,50.0,
3,75,all2,True,3074195458,241420993,11824921058,True,1,0,19573.0,75.0,
3,100,all2,True,3157522291,263684769,12040805856,True,1,0,19573.0,100.0,
3,150,all2,True,3163541183,314032850,11937377929,True,1,0,19573.0,150.0,
3,200,all2,True,3276541750,384475585,12084403317,True,1,0,19573.0,200.0,
3,300,all2,True,3349921436,465974751,12193440600,True,1,0,19573.0,300.0,
3,400,all2,True,3405310650,446655260,12263893261,True,1,0,19573.0,400.0,
3,500,all2,True,3447509552,522018660,12277240423,True,1,0,19573.0,500.0,
3,750,all2,True,3451877425,522898608,12262303132,False,0,0,19573.0,750.0,
3,10,all2,False,3581803558,213897479,12356876938,True,1,0,19573.0,10.0,
3,30,all2,False,3076843954,217652532,11908679571,True,1,0,19573.0,30.0,
3,50,all2,False,3086185553,241192696,11836770146,True,1,0,19573.0,50.0,
3,75,all2,False,3162999625,256044426,12076887968,True,1,0,19573.0,75.0,
3,100,all2,False,3081976650,271093137,11919372603,True,1,0,19573.0,100.0,
3,150,all2,False,3217262187,352421469,12094445538,True,1,0,19573.0,150.0,
3,200,all2,False,3269094157,363597081,12143448137,True,1,0,19573.0,200.0,
3,300,all2,False,3361167249,469563878,12213821338,True,1,0,19573.0,300.0,
3,400,all2,False,3444024599,476134258,12338642350,True,1,0,19573.0,400.0,
3,500,all2,False,3341509486,492346364,12290834049,True,1,0,19573.0,500.0,
3,750,all2,False,3478132130,540834250,12281065588,False,0,0,19573.0,750.0,
3,10,all3,True,3044053544,217062737,11881643095,True,1,0,19573.0,10.0,10.0
3,30,all3,True,3270638767,388250819,12071029080,True,1,0,19573.0,30.0,30.0
3,50,all3,True,3659632281,774562796,12494983125,True,1,0,19573.0,50.0,50.0
3,75,all3,True,4500879566,1106948817,13402458306,True,1,0,19573.0,75.0,75.0
3,100,all3,True,4492184358,1579528923,13326804928,True,1,0,19573.0,100.0,100.0
3,150,all3,True,6837082281,3630981782,15695721167,True,1,0,19573.0,150.0,150.0
3,200,all3,True,11296747072,7552062428,20161195515,True,1,0,19573.0,200.0,200.0
3,300,all3,True,40323434620,34846336439,49125002136,True,1,0,19573.0,300.0,300.0
3,400,all3,True,143744825282,0,152629203227,False,0,0,,,
3,500,all3,True,133658690650,0,142472149747,False,0,0,,,
3,750,all3,True,129574969297,0,138378941174,False,0,0,,,
3,10,all3,False,3064529371,227195794,11940564384,True,1,0,19573.0,10.0,10.0
3,30,all3,False,3271239941,393430383,12090610133,True,1,0,19573.0,30.0,30.0
3,50,all3,False,3657172856,742196003,12469126904,True,1,0,19573.0,50.0,50.0
3,75,all3,False,4510932700,1085831347,13409470771,True,1,0,19573.0,75.0,75.0
3,100,all3,False,4384516986,1392628482,13177466178,True,1,0,19573.0,100.0,100.0
3,150,all3,False,6812060913,3517003608,15745571535,True,1,0,19573.0,150.0,150.0
3,200,all3,False,12561470168,8110420440,21591804709,True,1,0,19573.0,200.0,183.0
3,300,all3,False,24043550426,20043276843,33028278195,True,1,0,19573.0,300.0,183.0
3,400,all3,False,42160743879,31030920267,51187159975,False,0,0,19573.0,400.0,183.0
3,500,all3,False,88504694078,79413700115,97539945277,False,0,0,19573.0,500.0,183.0
3,750,all3,False,141036457444,0,149825947796,False,0,0,,,
4,10,all2,True,10070463952,172199756,18984317842,False,0,0,8943.0,9.0,
4,30,all2,True,9842008043,171689872,18574831424,False,0,0,8943.0,29.0,
4,50,all2,True,10089524117,176415481,18781548894,False,0,0,8943.0,49.0,
4,75,all2,True,9942054682,169920563,18792818874,False,0,0,8943.0,74.0,
4,100,all2,True,10062228011,182739387,18804171798,False,0,0,8943.0,99.0,
4,150,all2,True,10052538577,213738624,18956857168,False,0,0,8943.0,149.0,
4,200,all2,True,10241928965,207417340,19127868080,False,0,0,8943.0,199.0,
4,300,all2,True,9982971322,227713550,18878293508,False,0,0,8943.0,299.0,
4,400,all2,True,9838652921,238679183,18751875361,False,0,0,8943.0,399.0,
4,500,all2,True,10074481654,321258510,18826296459,False,0,0,8943.0,499.0,
4,750,all2,True,10377348230,322293266,19249793114,False,0,0,8943.0,749.0,
4,10,all2,False,9961191404,167711554,18709036793,False,0,0,8943.0,9.0,
4,30,all2,False,9992959856,174209564,18924160236,False,0,0,8943.0,29.0,
4,50,all2,False,10177045031,169288336,19025747175,False,0,0,8943.0,49.0,
4,75,all2,False,10129481647,193594813,18896356584,False,0,0,8943.0,74.0,
4,100,all2,False,10031920583,187542816,19005668916,False,0,0,8943.0,99.0,
4,150,all2,False,9979260947,195019548,18882053831,False,0,0,8943.0,149.0,
4,200,all2,False,10024619930,210861199,19090639424,False,0,0,8943.0,199.0,
4,300,all2,False,10251582453,242287906,19192045026,False,0,0,8943.0,299.0,
4,400,all2,False,10063236959,253828017,18810570400,False,0,0,8943.0,399.0,
4,500,all2,False,10159385199,297090326,19043573689,False,0,0,8943.0,499.0,
4,750,all2,False,10122220026,272601764,19153671883,False,0,0,8943.0,749.0,
4,10,all3,True,10217719083,175532275,19071945306,False,0,0,8943.0,9.0,9.0
4,30,all3,True,10290878028,316277443,19140688041,False,0,0,8943.0,29.0,29.0
4,50,all3,True,10004487187,576735320,18847253993,False,0,0,8943.0,49.0,49.0
4,75,all3,True,10789628672,1014015466,19633586084,False,0,0,8943.0,74.0,74.0
4,100,all3,True,11247425218,1525390764,20162902848,False,0,0,8943.0,99.0,99.0
4,150,all3,True,13675231095,3049253677,22537947297,False,0,0,8943.0,149.0,149.0
4,200,all3,True,17582410320,7279897424,26575013982,False,0,0,8943.0,199.0,199.0
4,300,all3,True,45816087764,28781725703,54665790353,False,0,0,8943.0,299.0,299.0
4,400,all3,True,130296925062,0,139206512994,False,0,0,,,
4,500,all3,True,140317356269,0,149433402647,False,0,0,,,
4,750,all3,True,129616957620,0,138559187189,False,0,0,,,
4,10,all3,False,9839301163,190616279,18666980129,False,0,0,8943.0,9.0,8.0
4,30,all3,False,10489136922,264149769,19368802319,False,0,0,8943.0,29.0,15.0
4,50,all3,False,10380153428,482782792,19274743495,False,0,0,8943.0,49.0,30.0
4,75,all3,False,10334747439,746597635,19208133114,False,0,0,8943.0,74.0,31.0
4,100,all3,False,10811798579,863292620,19692767003,False,0,0,8943.0,99.0,31.0
4,150,all3,False,11181115706,1234106713,20145649943,False,0,0,8943.0,149.0,31.0
4,200,all3,False,11405541475,1622414941,20372369663,False,0,0,8943.0,199.0,31.0
4,300,all3,False,14792099879,4584217281,23709863199,False,0,0,8943.0,299.0,50.0
4,400,all3,False,24944289589,14320017407,33857444107,False,0,0,8943.0,399.0,87.0
4,500,all3,False,46704557303,33903630526,55670535977,False,0,0,8943.0,499.0,114.0
4,750,all3,False,138983363260,0,147932091491,False,0,0,,,
5,10,all2,True,54850411217,161134954,69910398091,False,0,0,10892.0,10.0,
5,30,all2,True,54976447392,206043233,69607091890,False,0,0,10892.0,30.0,
5,50,all2,True,55019658231,210022595,69739598633,False,0,0,10892.0,50.0,
5,75,all2,True,93586025570,221316740,108385642647,False,0,0,10892.0,74.0,
5,100,all2,True,56197492135,225297545,71013103158,False,0,0,10892.0,99.0,
5,150,all2,True,57149566513,305634275,71979209490,False,0,0,10892.0,149.0,
5,200,all2,True,93370034737,311716412,108467930546,False,0,0,10892.0,197.0,
5,300,all2,True,54491192630,310836969,69292267162,False,0,0,10892.0,285.0,
5,400,all2,True,54402292956,353217960,69260203792,False,0,0,10892.0,385.0,
5,500,all2,True,57037073870,360910086,72012818292,False,0,0,10892.0,485.0,
5,750,all2,True,55274841780,345755281,70112824101,False,0,0,10892.0,735.0,
5,10,all2,False,55068636029,168571301,69753816487,False,0,0,10892.0,10.0,
5,30,all2,False,54605571593,185576540,69400318652,False,0,0,10892.0,30.0,
5,50,all2,False,54775695359,179807735,69648298688,False,0,0,10892.0,50.0,
5,75,all2,False,55980595029,232037474,71004214385,False,0,0,10892.0,74.0,
5,100,all2,False,54128740639,236922232,69172395383,False,0,0,10892.0,99.0,
5,150,all2,False,98139769753,312374990,113176131766,False,0,0,10892.0,149.0,
5,200,all2,False,55335527897,308357665,70267153200,False,0,0,10892.0,197.0,
5,300,all2,False,54282370017,316009218,69121119516,False,0,0,10892.0,285.0,
5,400,all2,False,54029893981,312568684,68888261633,False,0,0,10892.0,385.0,
5,500,all2,False,53668389771,388912401,68840437455,False,0,0,10892.0,485.0,
5,750,all2,False,54932430785,358137305,69804570245,False,0,0,10892.0,735.0,
5,10,all3,True,54834289516,182405937,69615089646,False,0,0,10892.0,10.0,10.0
5,30,all3,True,53670226863,356219667,68478728898,False,0,0,10892.0,30.0,30.0
5,50,all3,True,55244196949,683818002,70064417582,False,0,0,10892.0,50.0,50.0
5,75,all3,True,55570134432,1036116727,70434863823,False,0,0,10892.0,74.0,74.0
5,100,all3,True,58128566940,1524072531,73133406900,False,0,0,10892.0,99.0,99.0
5,150,all3,True,56752142265,3312307274,71760184380,False,0,0,10892.0,149.0,149.0
5,200,all3,True,64063355654,7312744472,79484492013,False,0,0,10892.0,197.0,197.0
5,300,all3,True,87184582753,26451111904,102445064242,False,0,0,10892.0,285.0,285.0
5,400,all3,True,125267030280,0,140863708533,False,0,0,,,
5,500,all3,True,137432330681,0,152637925127,False,0,0,,,
5,750,all3,True,133186277299,0,148051553440,False,0,0,,,
5,10,all3,False,94503713146,199949754,109292153502,False,0,0,10892.0,10.0,10.0
5,30,all3,False,93668378730,338637445,108523234989,False,0,0,10892.0,30.0,30.0
5,50,all3,False,93828638219,642606329,108628149486,False,0,0,10892.0,50.0,49.0
5,75,all3,False,56846938916,1120834949,71661165533,False,0,0,10892.0,74.0,73.0
5,100,all3,False,57220600475,1515711698,72067637633,False,0,0,10892.0,99.0,98.0
5,150,all3,False,60031350983,3572852006,74995841585,False,0,0,10892.0,149.0,148.0
5,200,all3,False,102667855067,6614523744,117968491411,False,0,0,10892.0,197.0,157.0
5,300,all3,False,67504956345,11936757341,82853028910,False,0,0,10892.0,285.0,157.0
5,400,all3,False,85445971947,24854236576,100593176198,True,6,0,10892.0,385.0,158.0
5,500,all3,False,106998791531,50515734258,122186393082,True,6,0,10892.0,485.0,158.0
5,750,all3,False,133438099232,0,148539714400,False,0,0,,,
6,10,all2,True,1590478016,261702706,10822987053,True,1,0,30303.0,10.0,
6,30,all2,True,1554448197,263731662,10556295341,True,1,0,30303.0,30.0,
6,50,all2,True,1590701979,280043493,10641522599,True,1,0,30303.0,50.0,
6,75,all2,True,1630322943,338382600,10679059308,True,1,0,30303.0,75.0,
6,100,all2,True,1648462791,294253308,10845782064,True,1,0,30303.0,99.0,
6,150,all2,True,1656845009,325994559,10759068157,True,1,0,30303.0,148.0,
6,200,all2,True,1593162499,306359729,10741827067,True,1,0,30303.0,197.0,
6,300,all2,True,1686121997,341802535,10633610932,True,2,0,30303.0,297.0,
6,400,all2,True,1630085950,346216387,10548543643,True,2,0,30303.0,397.0,
6,500,all2,True,1684556971,383007687,10597858105,True,2,0,30303.0,497.0,
6,750,all2,True,1725150304,432400624,10569491371,True,2,0,30303.0,747.0,
6,10,all2,False,1551800545,258976783,10497388148,True,1,0,30303.0,10.0,
6,30,all2,False,1596826957,266926542,10637029269,True,1,0,30303.0,30.0,
6,50,all2,False,1582052507,293225733,10590815128,True,1,0,30303.0,50.0,
6,75,all2,False,1569683746,276988071,10594633470,True,1,0,30303.0,75.0,
6,100,all2,False,1538272688,294853134,10562715766,True,1,0,30303.0,99.0,
6,150,all2,False,1586077954,299446787,10534537696,True,1,0,30303.0,148.0,
6,200,all2,False,1699817872,366663258,10878714364,True,1,0,30303.0,197.0,
6,300,all2,False,1662552431,356580131,10629690222,True,2,0,30303.0,297.0,
6,400,all2,False,1650653293,342575384,10438543081,True,2,0,30303.0,397.0,
6,500,all2,False,1677982170,357109023,10606094549,True,2,0,30303.0,497.0,
6,750,all2,False,1663375117,362473494,10672191152,True,2,0,30303.0,747.0,
6,10,all3,True,1585560888,285410191,10633283843,True,1,0,30303.0,10.0,10.0
6,30,all3,True,1703724812,418905381,10879714290,True,1,0,30303.0,30.0,30.0
6,50,all3,True,2036102541,721893714,11008480040,True,1,0,30303.0,50.0,50.0
6,75,all3,True,2529406494,1195817109,11582461164,True,1,0,30303.0,75.0,75.0
6,100,all3,True,3086421459,1680764500,12224255106,True,1,0,30303.0,99.0,99.0
6,150,all3,True,5968123732,4198708790,14960563246,True,1,0,30303.0,148.0,148.0
6,200,all3,True,10148105723,8128040555,19137588600,True,1,0,30303.0,197.0,197.0
6,300,all3,True,39045003859,32213586902,47843764786,True,2,0,30303.0,297.0,297.0
6,400,all3,True,141410506182,0,150306208854,False,0,0,,,
6,500,all3,True,137485195483,0,146317154054,False,0,0,,,
6,750,all3,True,155000275338,0,163964333643,False,0,0,,,
6,10,all3,False,1597981818,281774190,10562420245,True,1,0,30303.0,10.0,10.0
6,30,all3,False,1735712420,408260353,10792143859,True,1,0,30303.0,30.0,30.0
6,50,all3,False,2112350499,749657901,11205404688,True,1,0,30303.0,50.0,49.0
6,75,all3,False,2313564776,1036863528,11349019124,True,1,0,30303.0,75.0,63.0
6,100,all3,False,2694864314,1329096347,11711395844,True,1,0,30303.0,99.0,64.0
6,150,all3,False,4208989302,2676207183,13480872475,True,1,0,30303.0,148.0,80.0
6,200,all3,False,5745713256,4104298654,14745266331,True,1,0,30303.0,197.0,80.0
6,300,all3,False,9984678627,7851948567,18901783396,True,2,0,30303.0,297.0,83.0
6,400,all3,False,17726604211,15257644676,26646705685,True,2,0,30303.0,397.0,84.0
6,500,all3,False,34034064653,25388557919,42950196024,True,2,0,30303.0,497.0,84.0
6,750,all3,False,135759370396,0,144724583465,False,0,0,,,
7,10,all2,True,794179659,73479239,6847213161,False,0,0,14.0,10.0,
7,30,all2,True,803296631,73854183,6974231619,False,0,0,14.0,14.0,
7,50,all2,True,797234496,75017147,6852993357,False,0,0,14.0,14.0,
7,75,all2,True,813180200,75871449,6999185230,False,0,0,14.0,14.0,
7,100,all2,True,814398704,72438404,6920673575,False,0,0,14.0,14.0,
7,150,all2,True,836466202,78792301,6949523425,False,0,0,14.0,14.0,
7,200,all2,True,800570804,76598000,6871831168,False,0,0,14.0,14.0,
7,300,all2,True,829393874,79108447,6947565251,False,0,0,14.0,14.0,
7,400,all2,True,761700904,75559053,6950098695,False,0,0,14.0,14.0,
7,500,all2,True,823788274,72125728,6909144316,False,0,0,14.0,14.0,
7,750,all2,True,771815984,77397838,6934944613,False,0,0,14.0,14.0,
7,10,all2,False,792660815,73496585,6919737127,False,0,0,14.0,10.0,
7,30,all2,False,777562190,71823285,6800857944,False,0,0,14.0,14.0,
7,50,all2,False,834150187,76577700,6895809254,False,0,0,14.0,14.0,
7,75,all2,False,802561606,84646763,6894603963,False,0,0,14.0,14.0,
7,100,all2,False,796051125,68248772,6847461408,False,0,0,14.0,14.0,
7,150,all2,False,812126049,72544006,6890111061,False,0,0,14.0,14.0,
7,200,all2,False,793962738,83691679,6928904931,False,0,0,14.0,14.0,
7,300,all2,False,793608997,73065182,6923494994,False,0,0,14.0,14.0,
7,400,all2,False,781392226,83924176,6812705573,False,0,0,14.0,14.0,
7,500,all2,False,818102721,79261077,6910175912,False,0,0,14.0,14.0,
7,750,all2,False,792865678,67864683,7010901945,False,0,0,14.0,14.0,
7,10,all3,True,822920235,98725844,6859849446,False,0,0,14.0,10.0,10.0
7,30,all3,True,864430947,117512374,6936750137,False,0,0,14.0,14.0,14.0
7,50,all3,True,862017331,119016173,6975010492,False,0,0,14.0,14.0,14.0
7,75,all3,True,852039517,116140999,6920222432,False,0,0,14.0,14.0,14.0
7,100,all3,True,849065937,120082544,6951923923,False,0,0,14.0,14.0,14.0
7,150,all3,True,879129001,114659499,6950547094,False,0,0,14.0,14.0,14.0
7,200,all3,True,844571519,118682864,6949267827,False,0,0,14.0,14.0,14.0
7,300,all3,True,818481097,111917391,7036818345,False,0,0,14.0,14.0,14.0
7,400,all3,True,850938820,115379081,6965761272,False,0,0,14.0,14.0,14.0
7,500,all3,True,874376415,119616357,7042463805,False,0,0,14.0,14.0,14.0
7,750,all3,True,884237251,116777168,6966446664,False,0,0,14.0,14.0,14.0
7,10,all3,False,819944014,100196674,6793279848,False,0,0,14.0,10.0,8.0
7,30,all3,False,841754579,101689260,6946685061,False,0,0,14.0,14.0,8.0
7,50,all3,False,846182347,107178422,6947586933,False,0,0,14.0,14.0,8.0
7,75,all3,False,861947236,114372423,6974650941,False,0,0,14.0,14.0,8.0
7,100,all3,False,856277328,103134688,7078905148,False,0,0,14.0,14.0,8.0
7,150,all3,False,852250552,114569068,6878465720,False,0,0,14.0,14.0,8.0
7,200,all3,False,861088318,120779077,6959948955,False,0,0,14.0,14.0,8.0
7,300,all3,False,863614168,120225621,6941940592,False,0,0,14.0,14.0,8.0
7,400,all3,False,852742832,113344441,6982375143,False,0,0,14.0,14.0,8.0
7,500,all3,False,870347800,118606183,7050542994,False,0,0,14.0,14.0,8.0
7,750,all3,False,860281731,122634658,6910477326,False,0,0,14.0,14.0,8.0
8,10,all2,True,3928796407,323341979,15127283955,False,0,0,43350.0,10.0,
